city,date,Temperature,DewPoint,Humidity,WindSpeed,Pressure,Precipitation,intervention
New York,2/19/20,42,21.6,46.2,14.5,30.2,0,0
New York,2/20/20,31.8,10.1,41,13.3,30.4,0,0
New York,2/21/20,29.3,3.1,35.1,10,30.4,0,0
New York,2/22/20,41,5.7,24.3,10.3,30.2,0,0
New York,2/23/20,46.6,13.6,28,8,30.1,0,0
New York,2/24/20,49.5,26.3,43.7,7.3,30,0,0
New York,2/25/20,47.4,41.3,80.4,6.7,29.9,0,0
New York,2/26/20,44.8,41.9,89.8,9.1,29.9,0.14,0
New York,2/27/20,40.6,26.9,62.7,21.3,29.5,0.46,0
New York,2/28/20,35.5,8.3,33,18.7,29.8,0,0
New York,2/29/20,31.2,8.5,39,16.6,29.9,0,0
New York,3/1/20,35.5,13.7,41.8,13.4,30.1,0,0
New York,3/2/20,48.2,30.5,51.1,10.3,29.9,0,0
New York,3/3/20,52.4,44.6,75.5,10.1,29.6,0.01,0
New York,3/4/20,50.5,28.5,44.8,18.2,29.7,0.28,0
New York,3/5/20,44.8,25.4,48.5,12.9,30.1,0,0
New York,3/6/20,41.6,34,74.7,13,29.9,0,0
New York,3/7/20,41,16.5,42.1,14.7,30.2,0.14,0
New York,3/8/20,47.8,14.7,27.6,10.2,30.4,0,0
New York,3/9/20,59.3,22.8,25.8,11,30.3,0,0
New York,3/10/20,61,40.2,46.8,12.8,30,0,0
New York,3/11/20,50.4,28.5,44.6,9.4,30.1,0,0
New York,3/12/20,44.7,36.1,72.5,8.7,30.1,0,0
New York,3/13/20,54.6,41.3,70.3,14.7,29.9,0.17,0
New York,3/14/20,48.9,21.7,34.5,14.8,30.3,0.12,0
New York,3/15/20,46.8,19.3,34.9,9.5,30.4,0,0
New York,3/16/20,39.3,20.8,48.9,13.7,30.5,0,0
New York,3/17/20,47.5,38.3,71.6,8.3,30.2,0.08,0
New York,3/18/20,47.6,26.8,44.7,10.1,30.4,0.07,0
New York,3/19/20,46.2,40.1,79.5,9.9,30.2,1,0
New York,3/20/20,56,47,74.8,9.2,29.9,0.02,0
New York,3/21/20,48.5,22.7,38,13.3,30.2,0,0
New York,3/22/20,38.4,15.2,39.8,13.6,30.6,0,0
New York,3/23/20,39.2,33.5,80.8,14.8,30.2,0,4
New York,3/24/20,44,32,64.1,10.3,30.1,1.44,4
New York,3/25/20,42.8,34,71,15.3,30.1,0,4
New York,3/26/20,47,32.2,57.6,8.6,29.9,0.01,4
New York,3/27/20,57.5,34.8,47.3,6.5,29.8,0,4
New York,3/28/20,46.4,38.2,74.9,11.4,30.1,0,4
New York,3/29/20,45.5,43.2,91.8,18.4,29.9,0.42,4
New York,3/30/20,45.7,40.1,80.7,7.5,29.9,0.01,4
New York,3/31/20,44.1,35.7,73,8.8,30,0.14,4
New York,4/1/20,45.5,28.3,53.2,12,29.8,0,4
New York,4/2/20,49.2,28,44.8,19.5,29.7,0,4
New York,4/3/20,49.6,38.2,65.2,18.9,29.7,0,4
New York,4/4/20,50.9,40.1,67.5,9,29.9,0.08,4
New York,4/5/20,52.8,43.3,71.1,6.1,30,0,4
New York,4/6/20,55.8,33,47.4,9,30,0.06,4
New York,4/7/20,57.4,29.9,36.9,9.6,29.8,0,4
New York,4/8/20,53.7,45.5,74.9,7.3,29.5,0.23,4
New York,4/9/20,52.8,41.4,67.8,14.4,29.3,0,4
New York,4/10/20,44.2,26.4,50.9,21.6,29.4,0.27,4
New York,4/11/20,47.8,18.8,32.7,14.2,29.9,0,4
New York,4/12/20,53.4,34,49.4,10.3,30.1,0,4
New York,4/13/20,58.4,53.1,83.6,19.3,29.7,0.61,4
New York,4/14/20,52.5,29.9,43.1,12.7,30,1.11,4
New York,4/15/20,48,21.6,38.8,12.7,29.9,0,4
New York,4/16/20,45.6,19.5,36.8,18.5,30.1,0,4
New York,4/17/20,43.9,22,44.8,10.9,30.2,0,4
New York,4/18/20,44.3,36.9,76.5,11.1,29.8,0.18,4
New York,4/19/20,52.7,27.4,38.6,12.4,29.8,0.08,4
New York,4/20/20,52.7,29.8,42.7,7.1,29.6,0,4
New York,4/21/20,50.8,38.2,63.1,15.7,29.5,0,4
New York,4/22/20,44.3,15.5,32.4,18.8,29.8,0.33,4
New York,4/23/20,45.1,21.4,39.5,7.6,30,0,4
New York,4/24/20,47,42.5,84.5,12.2,29.8,0.41,4
New York,4/25/20,53.2,37,58.5,5.4,30,0.2,4
New York,4/26/20,47.6,41.6,80.4,16.2,29.8,0,4
New York,4/27/20,45,36,71.3,14.1,29.9,0.07,4
New York,4/28/20,52.3,34,53.1,9.4,30.1,0,4
New York,4/29/20,50,42.7,76.6,12.1,30.2,0,4
New York,4/30/20,55.2,50.3,83.7,17.8,30,0.23,4
New York,5/1/20,58.1,52,81.1,8.5,29.7,0.73,4
New York,5/2/20,63.6,36.3,38.7,11.8,29.9,0.14,4
New York,5/3/20,68.7,46.6,48.7,9.8,29.7,0.03,4
New York,5/4/20,62.5,38.8,42.3,14.9,29.7,0,4
New York,5/5/20,54.7,23.8,33.6,11.1,29.9,0,4
New York,5/6/20,49.4,39.3,68.3,10,29.8,0,4
New York,5/7/20,57.8,28,37.4,10,29.7,0.03,4
New York,5/8/20,48.8,33.9,59.9,9.1,29.7,0,4
New York,5/9/20,41.4,24.1,53.2,22.2,29.8,0.41,4
New York,5/10/20,53.7,22.7,31.4,15.5,30,0,4
New York,5/11/20,53.7,38.4,57,13.6,29.8,0,4
New York,5/12/20,52,24.3,37.7,17.1,30,0.1,4
New York,5/13/20,52.2,27.5,40.9,10.8,30.2,0,4
New York,5/14/20,58.6,36.8,47.1,8.7,30.2,0,4
New York,5/15/20,73.4,55.1,55,11.2,29.9,0.01,4
New York,5/16/20,69.5,50.7,53,10.9,30,0.03,4
New York,5/17/20,59.5,43.4,56.7,9.9,30.2,0,4
New York,5/18/20,59.3,46.5,63.1,10.1,30.1,0,4
New York,5/19/20,60.2,36.3,43.8,16.7,30.2,0,4
New York,5/20/20,56.5,34.2,44.4,12.7,30.4,0,4
New York,5/21/20,55.6,43.1,63.7,7.3,30.4,0,4
New York,5/22/20,65.7,56.4,73.4,6.9,30.1,0,4
New York,5/23/20,62.1,58,86.9,8.6,30,0.01,4
New York,5/24/20,59.5,46.5,62.3,12.1,30.2,0.33,4
New York,5/25/20,59.9,53.9,81,9.6,30.2,0.01,4
New York,5/26/20,63.3,56.8,80.5,6.4,30.2,0,4
New York,5/27/20,65.5,59,80.5,7.2,30.2,0,4
New York,5/28/20,68,63.2,84.4,10.2,30.1,0,4
New York,5/29/20,71.4,64.2,78.8,9.9,29.9,0,4
New York,5/30/20,73.7,53.7,54.4,11.1,29.9,0.01,4
New York,5/31/20,64.5,36.9,37,15.8,30,0,4
New York,6/1/20,62.8,35.2,36.6,10.4,30.1,0,4
New York,6/2/20,69.5,40.7,35.5,8.3,29.9,0,4
New York,6/3/20,72.4,59.8,65.7,9.2,29.6,0.07,4
New York,6/4/20,77.3,59.8,57,6.9,29.8,0.12,4
New York,6/5/20,74.2,66.3,76.6,8.6,29.9,0.31,4
New York,6/6/20,78.2,61.9,62,8.2,29.7,0.11,4
New York,6/7/20,71.4,45.3,40.3,11.4,29.9,0.1,4
New York,6/8/20,72,44.9,39,7.2,30,0,4
New York,6/9/20,81.2,52.1,37,8.4,29.9,0,3
New York,6/10/20,75.5,62,63.3,12.4,29.9,0,3
New York,6/11/20,74,65.9,76.2,11.1,30,0,3
New York,6/12/20,78.7,52.3,44.2,8.3,30,0.05,3
New York,6/13/20,68.7,42.5,39.7,10.7,30.1,0,3
New York,6/14/20,65,42.1,43.9,8.9,30.3,0,3
New York,6/15/20,67.9,48.7,51.8,8.7,30.4,0,3
New York,6/16/20,70.6,49.2,49,8.3,30.3,0,3
New York,6/17/20,69.7,57.3,66.1,9.8,30.2,0,3
New York,6/18/20,69.8,63,79.3,7.5,30.1,0,3
New York,6/19/20,73.6,62.7,70.7,7.3,30.1,0,3
New York,6/20/20,78.8,63.4,59.7,7.1,30,0,3
New York,6/21/20,79.6,63.4,58.7,7,30,0,3
New York,6/22/20,82.6,63.8,54.5,7.9,29.9,0,3
New York,6/23/20,80.8,65.7,60.8,11,29.8,0,3
New York,6/24/20,81.9,58.2,48.1,11.2,29.7,0,3
New York,6/25/20,80.2,52.5,39.3,8.9,29.9,0,3
New York,6/26/20,81.1,53.8,42,9.1,29.9,0,3
New York,6/27/20,79.6,62.2,56.2,6.2,29.8,0,3
New York,6/28/20,81.8,66.5,61.4,6.1,29.7,0.25,3
New York,6/29/20,78.5,63,60.7,9.2,29.8,0.02,3
New York,6/30/20,73.9,61.8,66.3,7.2,29.9,0.07,3
New York,7/1/20,75.8,62.9,65.3,7.1,29.8,0,3
New York,7/2/20,82,61.1,51.8,5.7,29.8,0,3
New York,7/3/20,79.8,66.7,66.2,8.8,29.8,0,3
New York,7/4/20,75.1,63.9,69.7,9.1,29.9,0.36,3
New York,7/5/20,82.5,64,56.9,7.8,29.9,0,3
New York,7/6/20,82.3,63.4,56.3,8.8,30,0,3
New York,7/7/20,76,67.5,75,10.1,30.1,0.05,2
New York,7/8/20,81.6,69.6,67.4,8.8,30,0,2
New York,7/9/20,83.2,68,61.6,8.2,30,0.01,2
New York,7/10/20,75.8,71.3,86,16.3,29.8,0,2
New York,7/11/20,80.5,70.8,72.9,12.1,29.6,2.47,2
New York,7/12/20,83.3,61.3,49.1,11.5,29.7,0.04,2
New York,7/13/20,82.9,60.7,48.5,8.8,29.8,0.05,2
New York,7/14/20,80.3,59.2,49.6,10.2,29.9,0,2
New York,7/15/20,75.5,63.5,66.9,9.9,30.1,0,2
New York,7/16/20,74.4,59.1,59.2,10.3,30.3,0,2
New York,7/17/20,77.6,67.1,70.6,8.7,30.1,0.02,2
New York,7/18/20,82.7,64.5,58.7,6.1,30,0.02,2
New York,7/19/20,87.7,67.4,51.8,10.4,29.9,0,2
New York,7/20/20,89.4,67.8,50.5,9,29.8,0,1
New York,7/21/20,86,62.4,45.9,7.9,30,0,1
New York,7/22/20,82.4,70.7,68.5,9.2,30,0.05,1
New York,7/23/20,82.6,69.9,66.3,9.9,30,0.79,1
New York,7/24/20,77.7,68.8,74.4,7.4,30,0.05,1
New York,7/25/20,83,68.2,63,6,30,0.26,1
New York,7/26/20,88.1,63.5,47.3,9.7,29.9,0,1
New York,7/27/20,90.2,62.4,40,11.1,29.8,0,1
New York,7/28/20,88.5,67.2,49.6,10.9,29.8,0,1
New York,7/29/20,84.5,67.4,56.7,8.3,29.9,0,1
New York,7/30/20,86.8,61.6,43.8,7.1,29.8,0,1
New York,7/31/20,76.8,66.8,72.3,6.2,29.8,0.57,1
New York,8/1/20,81.4,64.9,58.9,7.7,29.9,0,1
New York,8/2/20,83.7,72.6,69.5,14,29.9,0,1
New York,8/3/20,83.5,65,55.4,13,30,0,1
New York,8/4/20,78.1,69.3,75.3,16.4,29.8,0.53,1
New York,8/5/20,82.8,62.2,52.2,8.7,30,0.27,1
New York,8/6/20,77.7,60.3,55.6,6.3,30.1,0,1
New York,8/7/20,74.9,64.9,71.3,8.3,30.1,0.22,1
New York,8/8/20,76.6,66.8,72,5.8,30.1,0.22,1
New York,8/9/20,81,68,65.8,8.5,30.1,0,1
New York,8/10/20,85.4,69.5,60.4,8.6,30,0,1
New York,8/11/20,83.7,71.6,67.5,9.7,29.9,0,1
New York,8/12/20,82.6,72.5,71.8,7,30,0,1
New York,8/13/20,77.8,69.1,74.9,6.1,30.1,1.49,1
New York,8/14/20,79.9,66.3,64.7,8.6,30,0.11,1
New York,8/15/20,77.5,59.7,54.8,11.7,30,0,1
New York,8/16/20,70.6,62.6,75.5,14.7,29.9,0.03,1
New York,8/17/20,72.8,61.6,68.7,8.3,29.9,0.1,1
New York,8/18/20,76.3,59.9,59.4,7.5,29.8,0.97,1
New York,8/19/20,72.5,61.9,69.5,5.9,29.9,0.01,1
New York,8/20/20,74.4,53.3,49.6,6.9,30,0.13,1
New York,8/21/20,79.1,62.1,56.7,10.7,29.9,0,1
New York,8/22/20,83.5,65.7,56,8.4,29.9,0,1
New York,8/23/20,81.5,68,64,7.1,30,0,1
New York,8/24/20,85,67.1,56.6,8.1,29.9,0,1
New York,8/25/20,82.8,63.9,53.6,11.1,29.8,0,1
New York,8/26/20,74.9,51.8,45.1,13.4,29.9,0.36,1
New York,8/27/20,80.8,63.3,56.1,9.9,29.7,0.05,1
New York,8/28/20,80,64.8,60.8,9.5,29.8,0.38,1
New York,8/29/20,78,69.5,75.4,9.9,29.6,0.02,1
New York,8/30/20,75.3,53.8,47.8,14.8,29.7,0.01,1
New York,8/31/20,72.1,55.9,57.1,7.5,30.1,0,1
New York,9/1/20,72.5,63,72.7,8.7,30.1,0.18,1
New York,9/2/20,74.8,68.8,81.8,8,29.9,0,1
New York,9/3/20,78.6,66,68.7,6.6,29.8,0.04,1
New York,9/4/20,79.3,61.2,56.7,9,29.9,1.16,1
New York,9/5/20,74.6,49,42.1,8,30.1,0,1
New York,9/6/20,76.3,55.8,49.7,8.7,30.1,0,1
New York,9/7/20,75.1,60.2,60.3,8.7,30.1,0,1
New York,9/8/20,76,63.7,66.4,6.9,30.1,0,1
New York,9/9/20,75.7,66.7,73.9,6.4,30.3,0,1
New York,9/10/20,77.3,71.5,82.6,6.4,30.2,0.53,1
New York,9/11/20,74.2,60.6,63.5,9.1,30.1,0.96,1
New York,9/12/20,67.3,53.6,62.1,11.1,30.3,0,1
New York,9/13/20,71.2,60,68,9.5,30.1,0,1
New York,9/14/20,72.8,54.1,53.2,13.4,30.1,0,1
New York,9/15/20,61.4,43,51.2,9.5,30.3,0,1
New York,9/16/20,67,51.4,57.5,8.3,30.2,0,1
New York,9/17/20,71.8,60.5,68,6.7,30,0,1
New York,9/18/20,66.5,51.1,59.2,13.5,29.9,0,1
New York,9/19/20,58.3,30.2,35.4,12,30.3,0,1
New York,9/20/20,58.7,31.7,37,12.5,30.5,0,1
New York,9/21/20,59.5,34.7,40.5,8.7,30.5,0,1
New York,9/22/20,63.7,37.4,39.2,11.6,30.1,0,1
New York,9/23/20,71.5,48,43.6,10.8,29.8,0,1
New York,9/24/20,72.1,52,50,5.8,29.9,0,1
New York,9/25/20,70.5,58.6,67,5.1,30.1,0,1
New York,9/26/20,71.5,61.7,71.9,7.4,30.1,0,1
New York,9/27/20,73.4,65.7,77.2,7.1,29.9,0,1
New York,9/28/20,72.9,65.6,78.3,11.6,29.9,0.04,1
New York,9/29/20,72.1,67.2,84.2,11.3,29.8,0,1
New York,9/30/20,67.7,54.6,65.8,15.4,29.6,1.19,1
New York,10/1/20,67.8,48.3,51.1,9.4,29.9,0,1
New York,10/2/20,62.4,44.8,53.9,9.2,30,0.02,1
New York,10/3/20,61.5,41.2,48.7,7.5,30.1,0.01,1
New York,10/4/20,60.7,45.5,57.9,8.3,30.2,0,1
New York,10/5/20,62.5,49.6,63.3,7.1,30.1,0,1
New York,10/6/20,64.8,48.5,57.7,7.6,30.1,0,1
New York,10/7/20,67.6,49.6,54.2,14.5,29.7,0,1
New York,10/8/20,60.3,39.7,46.8,14.9,29.9,0.02,1
New York,10/9/20,62.6,40.6,44.9,6.7,30.1,0,1
New York,10/10/20,66.9,53.6,62.5,12.1,30,0,1
New York,10/11/20,65.6,52.3,62.5,10.7,30.1,0,1
New York,10/12/20,54.8,50.4,85,18.9,30.1,0.19,1
New York,10/13/20,57.8,53.8,86.6,14.9,29.9,0.9,1
New York,10/14/20,62.2,43.1,51.3,9.1,29.9,0.13,1
New York,10/15/20,65.2,53.2,65.5,11.8,30,0,1
New York,10/16/20,58.4,52.5,81,10,30,0,1
New York,10/17/20,54.5,34.1,49.5,7.9,30.3,1.46,1
New York,10/18/20,57.1,42.6,59.5,6.3,30.4,0,1
New York,10/19/20,60.5,50.4,70,5.8,30.3,0,1
New York,10/20/20,64.3,59,83,5,30.2,0.01,1
New York,10/21/20,65.3,61.2,86.9,5.8,30.2,0,1
New York,10/22/20,66.9,62.3,85.2,3.3,30.2,0,1
New York,10/23/20,65.7,60.4,83.3,6.4,30.1,0,1
New York,10/24/20,63.9,53.5,69.5,9.9,29.9,0,1
New York,10/25/20,50.7,35.8,57.3,10.7,30.2,0,1
New York,10/26/20,56.2,52.3,87,8.3,30.1,0.02,1
New York,10/27/20,57.3,49.5,76.7,7.3,30.1,0.03,1
New York,10/28/20,55.4,49.1,80.1,6.1,30,0.05,1
New York,10/29/20,51.8,46.6,83,15.1,29.7,0.11,1
New York,10/30/20,41.8,36.6,82.1,14.7,29.9,1.99,1
New York,10/31/20,41.8,28,59.5,6.3,30.4,0.22,1
Los Angeles,1/15/20,51.1,40,67.1,2.1,29.2,0,0
Los Angeles,1/16/20,49.1,41.6,75.8,6.1,29.2,0,0
Los Angeles,1/17/20,49.7,42.6,78.3,3.9,29.3,0.14,0
Los Angeles,1/18/20,55.2,29.6,40.8,3.5,29.3,0,0
Los Angeles,1/19/20,57.8,28.5,35.1,2.5,29.3,0,0
Los Angeles,1/20/20,55.8,42.6,62,3.8,29.2,0,0
Los Angeles,1/21/20,54.6,45.9,73,3.8,29.3,0,0
Los Angeles,1/22/20,53.6,44.9,73.5,2.6,29.3,0,0
Los Angeles,1/23/20,59.3,41,55.5,3.5,29.3,0,0
Los Angeles,1/24/20,59.8,38.5,47.8,3.2,29.2,0,0
Los Angeles,1/25/20,57.6,44,63.6,4.8,29.2,0,0
Los Angeles,1/26/20,54.9,47.3,76.4,3.9,29.3,0,0
Los Angeles,1/27/20,60.8,38.7,50.2,7.7,29.3,0,0
Los Angeles,1/28/20,63.8,26.3,25.8,7.7,29.3,0,0
Los Angeles,1/29/20,63,20.6,22.9,8.3,29.2,0,0
Los Angeles,1/30/20,59.5,23.8,26.9,3,29.3,0,0
Los Angeles,1/31/20,62.9,30.5,32.8,3.3,29.4,0,0
Los Angeles,2/1/20,65.5,32.3,31.3,2.5,29.3,0,0
Los Angeles,2/2/20,57.8,37,48.8,6.5,29.1,0,0
Los Angeles,2/3/20,50.7,10.5,22,16.6,29.1,0,0
Los Angeles,2/4/20,51.3,-8.1,9.7,9.2,29.3,0,0
Los Angeles,2/5/20,48.2,19.2,34,3.5,29.3,0,0
Los Angeles,2/6/20,51.2,30.5,47.7,2.8,29.3,0,0
Los Angeles,2/7/20,54.1,37.6,55.4,2.1,29.2,0,0
Los Angeles,2/8/20,54.1,41.2,64.4,3.3,29.1,0,0
Los Angeles,2/9/20,53.1,42.4,69.8,9.6,29,0,0
Los Angeles,2/10/20,62.3,21.6,21.6,14.6,29,0.02,0
Los Angeles,2/11/20,62,17.9,21.4,7.5,29.2,0,0
Los Angeles,2/12/20,53.3,32.3,45.8,3,29.2,0,0
Los Angeles,2/13/20,55,35.9,51.5,3,29.2,0,0
Los Angeles,2/14/20,55,35.8,50.3,2.3,29.2,0,0
Los Angeles,2/15/20,55.5,38.7,55.8,2.5,29.3,0,0
Los Angeles,2/16/20,56.5,40.6,57.2,4,29.2,0,0
Los Angeles,2/17/20,57.8,43.3,60.8,4.7,29.1,0,0
Los Angeles,2/18/20,55.7,47.6,76.7,4.3,29.1,0,0
Los Angeles,2/19/20,57.9,47.6,69.9,3.7,29.2,0,0
Los Angeles,2/20/20,62.3,36.3,42.9,3.5,29.2,0,0
Los Angeles,2/21/20,63.1,39.7,47.4,7.3,29.2,0,0
Los Angeles,2/22/20,57.1,46.2,68,6.9,29.2,0.02,0
Los Angeles,2/23/20,56.3,45.7,68.6,3.8,29.4,0.02,0
Los Angeles,2/24/20,57.8,46.3,66.9,1.8,29.3,0,0
Los Angeles,2/25/20,64.3,30.8,33.3,3.4,29.3,0,0
Los Angeles,2/26/20,63,22.9,24.1,3.3,29.4,0,0
Los Angeles,2/27/20,67.1,25.6,24,2,29.3,0,0
Los Angeles,2/28/20,69.6,24.4,21.2,3.5,29.3,0,0
Los Angeles,2/29/20,59.4,41.1,53.5,7,29.2,0,0
Los Angeles,3/1/20,54.3,42,64.1,9.7,29.1,0,0
Los Angeles,3/2/20,59.9,24.1,30.2,8.9,29.1,0,0
Los Angeles,3/3/20,66.6,25.1,23.3,6.3,29.1,0,0
Los Angeles,3/4/20,60.1,46,61.3,4.9,29.3,0,0
Los Angeles,3/5/20,63.9,43.9,53.2,3.7,29.3,0,0
Los Angeles,3/6/20,59.2,48.2,68.1,6.1,29.2,0,0
Los Angeles,3/7/20,55.8,44.9,67.5,7.3,29.1,0,0
Los Angeles,3/8/20,54.6,42,65,4.4,29.2,0,0
Los Angeles,3/9/20,57.9,37.6,49.6,4.2,29.2,0,0
Los Angeles,3/10/20,59.7,55,84.3,9.8,29.2,0.1,0
Los Angeles,3/11/20,60.8,52.6,76.4,5.6,29.2,0.24,0
Los Angeles,3/12/20,54,47.6,79.2,5.2,29,0,0
Los Angeles,3/13/20,52.1,49.3,90.4,4.8,29.1,1.94,0
Los Angeles,3/14/20,53.7,49.9,87,6.8,29.3,0.49,0
Los Angeles,3/15/20,54.4,44.3,70.6,6.2,29.3,0.1,0
Los Angeles,3/16/20,51.5,44.8,78.6,8.6,29.1,0.01,0
Los Angeles,3/17/20,48,38.3,71,3.5,29.1,0.64,0
Los Angeles,3/18/20,51.3,34.5,55,5.5,29,0,0
Los Angeles,3/19/20,52,41.8,68.8,6.3,29.2,0,0
Los Angeles,3/20/20,55.8,43.4,63.8,5.5,29.3,0.01,4
Los Angeles,3/21/20,57.5,45,64.4,3.4,29.3,0,4
Los Angeles,3/22/20,55.2,47.2,76.3,6.7,29.2,0,4
Los Angeles,3/23/20,55.5,47.6,76.2,5.3,29.3,1.02,4
Los Angeles,3/24/20,54.1,43.6,69,4.1,29.3,0,4
Los Angeles,3/25/20,54.9,40.9,60,7.5,29.2,0,4
Los Angeles,3/26/20,50.5,32.1,52.2,5.3,29.1,0,4
Los Angeles,3/27/20,54.3,30.9,43.3,7.1,29.2,0,4
Los Angeles,3/28/20,54.1,38.4,57.1,3.5,29.3,0,4
Los Angeles,3/29/20,56,42.7,62.2,5,29.2,0,4
Los Angeles,3/30/20,59.2,42.8,57.8,3.2,29.3,0,4
Los Angeles,3/31/20,64.3,44.1,51.5,4.1,29.2,0,4
Los Angeles,4/1/20,62.7,48.7,61.4,6.7,29,0,4
Los Angeles,4/2/20,60.3,47.1,63.1,5.2,29.1,0,4
Los Angeles,4/3/20,58.2,43.9,60.6,5.2,29.1,0,4
Los Angeles,4/4/20,57.1,46.7,69,6.7,29.1,0,4
Los Angeles,4/5/20,55.5,47,73.5,9.4,29,0,4
Los Angeles,4/6/20,53.9,48.1,81.5,9.2,29.1,0.44,4
Los Angeles,4/7/20,51.8,45,79.3,3.7,29.2,0.73,4
Los Angeles,4/8/20,51.2,42.8,74.1,5.7,29.2,0.58,4
Los Angeles,4/9/20,49.5,44.1,81.9,6.3,29.3,0.09,4
Los Angeles,4/10/20,52.8,44.3,74.1,2.3,29.1,1.23,4
Los Angeles,4/11/20,57.4,47.4,70.8,6.2,29.1,0.08,4
Los Angeles,4/12/20,55.8,50.3,81.9,5.6,29.2,0,4
Los Angeles,4/13/20,57.1,49,75.3,4.1,29.3,0.06,4
Los Angeles,4/14/20,63.1,40.1,51.9,3.8,29.3,0,4
Los Angeles,4/15/20,67.4,34,31,4.3,29.2,0,4
Los Angeles,4/16/20,62,45.3,56.4,6.6,29.1,0,4
Los Angeles,4/17/20,57.5,47.5,69.8,6.7,29.1,0,4
Los Angeles,4/18/20,58.3,47.2,67,3.5,29.2,0,4
Los Angeles,4/19/20,58.5,46.1,64.3,4.6,29.2,0,4
Los Angeles,4/20/20,59.5,48.3,66.8,4.7,29.2,0,4
Los Angeles,4/21/20,62.9,47.6,60,6.5,29.2,0,4
